PERMNO,betav
88373,0.1978
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88391,1.17656
88392,0.69304
88392,0.69304
88392,0.69304
88392,0.69304
88392,0.69304
88392,0.69304
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88411,0.74607
88485,1.11675
88485,1.11675
88485,1.11675
88485,1.11675
88485,1.11675
88487,0.74042
88487,0.74042
88487,0.74042
88487,0.74042
88487,0.74042
88487,0.74042
88487,0.74042
88490,1.23889
88490,1.23889
88490,1.23889
88490,1.23889
88495,0
88495,0
88495,0
88495,0
88495,0
88495,0
88590,0
88590,0
88590,0
88590,0
88590,0
88593,1.06654
88593,1.06654
88593,1.06654
88593,1.06654
88595,1.07306
88595,1.07306
88595,1.07306
88597,1.93354
88597,1.93354
88597,1.93354
88597,1.93354
88612,0.72277
88612,0.72277
88612,0.72277
88612,0.72277
88615,1.40769
88615,1.40769
88615,1.40769
88615,1.40769
88615,1.40769
88615,1.40769
88615,1.40769
88659,0.94324
88659,0.94324
88659,0.94324
88659,0.94324
88659,0.94324
88659,0.94324
88659,0.94324
88659,0.94324
88660,1.13496
88660,1.13496
88660,1.13496
88661,2.4934
88661,2.4934
88661,2.4934
88661,2.4934
88661,2.4934
88661,2.4934
88661,2.4934
88661,2.4934
88673,1.1674
88673,1.1674
88673,1.1674
88673,1.1674
88673,1.1674
88673,1.1674
88673,1.1674
88673,1.1674
88673,1.1674
88683,0.80704
88683,0.80704
88683,0.80704
88818,1.81914
88818,1.81914
88818,1.81914
88818,1.81914
88818,1.81914
88818,1.81914
88818,1.81914
88818,1.81914
88818,1.81914
88845,0
88845,0
88845,0
88845,0
88853,3.6173
88853,3.6173
88853,3.6173
88853,3.6173
88853,3.6173
88853,3.6173
88853,3.6173
88853,3.6173
88871,1.16043
88871,1.16043
88871,1.16043
88871,1.16043
88871,1.16043
88873,1.28191
88873,1.28191
88873,1.28191
88873,1.28191
88873,1.28191
88873,1.28191
88885,1.2287
88885,1.2287
88885,1.2287
88885,1.2287
88885,1.2287
88885,1.2287
88885,1.2287
88885,1.2287
88885,1.2287
88888,1.62145
88888,1.62145
88888,1.62145
88888,1.62145
88895,1.00713
88895,1.00713
88895,1.00713
88895,1.00713
88895,1.00713
88895,1.00713
88897,2.62587
88897,2.62587
88897,2.62587
88897,2.62587
88897,2.62587
88901,0.44067
88901,0.44067
88901,0.44067
88901,0.44067
88901,0.44067
88901,0.44067
88901,0.44067
88901,0.44067
88901,0.44067
88903,1.34549
88903,1.34549
88903,1.34549
88903,1.34549
88903,1.34549
88903,1.34549
88903,1.34549
88903,1.34549
88924,0.20993
88924,0.20993
88924,0.20993
88924,0.20993
88930,-0.05233
88930,-0.05233
88930,-0.05233
88930,-0.05233
88930,-0.05233
88953,1.15118
88953,1.15118
88953,1.15118
88953,1.15118
88953,1.15118
88957,0.59279
88957,0.59279
88957,0.59279
88960,0.81166
88960,0.81166
88960,0.81166
88960,0.81166
88960,0.81166
88988,1.71443
88988,1.71443
88988,1.71443
88988,1.71443
88988,1.71443
88988,1.71443
88994,0.73162
88994,0.73162
88994,0.73162
89002,1.07447
89002,1.07447
89002,1.07447
89002,1.07447
89002,1.07447
89002,1.07447
89003,0.79584
89003,0.79584
89003,0.79584
89003,0.79584
89003,0.79584
89003,0.79584
89003,0.79584
89009,-0.17705
89009,-0.17705
89009,-0.17705
89009,-0.17705
89011,-0.10659
89011,-0.10659
89011,-0.10659
89011,-0.10659
89012,-0.01346
89012,-0.01346
89012,-0.01346
89012,-0.01346
89014,0
89014,0
89014,0
89014,0
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89016,1.30453
89038,0.27689
89038,0.27689
89038,0.27689
89043,0.76473
89043,0.76473
89043,0.76473
89043,0.76473
89043,0.76473
89043,0.76473
89043,0.76473
89049,-0.02426
89049,-0.02426
89049,-0.02426
89049,-0.02426
89049,-0.02426
89050,-0.08407
89050,-0.08407
89050,-0.08407
89050,-0.08407
89050,-0.08407
89051,-0.03812
89051,-0.03812
89051,-0.03812
89051,-0.03812
89051,-0.03812
89053,-0.2722
89053,-0.2722
89053,-0.2722
89053,-0.2722
89056,0.24782
89056,0.24782
89056,0.24782
89063,0.66417
89063,0.66417
89063,0.66417
89063,0.66417
89068,0.56194
89068,0.56194
89068,0.56194
89068,0.56194
89068,0.56194
89068,0.56194
89070,0.92443
89070,0.92443
89070,0.92443
89070,0.92443
89070,0.92443
89071,0.9752
89071,0.9752
89071,0.9752
89071,0.9752
89071,0.9752
89071,0.9752
89071,0.9752
89071,0.9752
89071,0.9752
89125,1.07903
89125,1.07903
89125,1.07903
89125,1.07903
89125,1.07903
89134,2.08418
89134,2.08418
89134,2.08418
89134,2.08418
89134,2.08418
89134,2.08418
89134,2.08418
89134,2.08418
89138,0.87425
89138,0.87425
89138,0.87425
89138,0.87425
89138,0.87425
89138,0.87425
89139,1.58707
89139,1.58707
89139,1.58707
89139,1.58707
89139,1.58707
89154,1.39262
89154,1.39262
89154,1.39262
89154,1.39262
89154,1.39262
89154,1.39262
89154,1.39262
89154,1.39262
89155,0.12682
89155,0.12682
89155,0.12682
89155,0.12682
89155,0.12682
89162,-0.08666
89162,-0.08666
89162,-0.08666
89162,-0.08666
89162,-0.08666
89162,-0.08666
89162,-0.08666
89162,-0.08666
89162,-0.08666
89179,0.69852
89179,0.69852
89179,0.69852
89179,0.69852
89179,0.69852
89179,0.69852
89179,0.69852
89179,0.69852
89179,0.69852
89182,0
89182,0
89182,0
89183,0
89183,0
89183,0
89184,0
89184,0
89184,0
89191,0.75349
89191,0.75349
89191,0.75349
89191,0.75349
89191,0.75349
89191,0.75349
89191,0.75349
89199,1.7199
89199,1.7199
89199,1.7199
89199,1.7199
89199,1.7199
89199,1.7199
89199,1.7199
89199,1.7199
89199,1.7199
89215,1.28363
89215,1.28363
89215,1.28363
89215,1.28363
89215,1.28363
89215,1.28363
89216,1.72391
89216,1.72391
89216,1.72391
89216,1.72391
89216,1.72391
89217,0.96469
89217,0.96469
89217,0.96469
89217,0.96469
89217,0.96469
89221,-0.02026
89221,-0.02026
89221,-0.02026
89221,-0.02026
89221,-0.02026
89221,-0.02026
89236,1.31606
89236,1.31606
89236,1.31606
89236,1.31606
89236,1.31606
89238,1.63063
89238,1.63063
89238,1.63063
89238,1.63063
89238,1.63063
89238,1.63063
89238,1.63063
89238,1.63063
89238,1.63063
89240,0.83798
89240,0.83798
89240,0.83798
89240,0.83798
89240,0.83798
89240,0.83798
89240,0.83798
89244,0
89244,0
89244,0
89244,0
89244,0
89244,0
89244,0
89244,0
89246,1.48548
89246,1.48548
89246,1.48548
89246,1.48548
89246,1.48548
89246,1.48548
89246,1.48548
89246,1.48548
89256,0.64638
89256,0.64638
89256,0.64638
89256,0.64638
89256,0.64638
89257,0.55058
89257,0.55058
89257,0.55058
89257,0.55058
89257,0.55058
89257,0.55058
89258,1.85107
89258,1.85107
89258,1.85107
89258,1.85107
89269,0.87741
89269,0.87741
89269,0.87741
89269,0.87741
89269,0.87741
89281,0
89281,0
89282,-0.08749
89282,-0.08749
89282,-0.08749
89282,-0.08749
89284,0.9053
89284,0.9053
89284,0.9053
89284,0.9053
89284,0.9053
89289,0.90511
89289,0.90511
89289,0.90511
89298,0.81099
89298,0.81099
89298,0.81099
89301,0.24864
89301,0.24864
89301,0.24864
89301,0.24864
89301,0.24864
89301,0.24864
89304,0
89304,0
89304,0
89304,0
89304,0
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89317,0.82998
89327,1.05882
89327,1.05882
89327,1.05882
89327,1.05882
89327,1.05882
89330,1.28908
89330,1.28908
89330,1.28908
89330,1.28908
89330,1.28908
89330,1.28908
89332,0
89332,0
89332,0
89336,-0.15795
89336,-0.15795
89336,-0.15795
89336,-0.15795
89336,-0.15795
89336,-0.15795
89336,-0.15795
89348,0.3246
89348,0.3246
89349,1.76602
89349,1.76602
89349,1.76602
89349,1.76602
89349,1.76602
89358,0.07872
89358,0.07872
89358,0.07872
89358,0.07872
89361,0.00769
89361,0.00769
89361,0.00769
89364,0.04726
89364,0.04726
89364,0.04726
89364,0.04726
89364,0.04726
89364,0.04726
89364,0.04726
89365,0.05253
89365,0.05253
89365,0.05253
89369,3.81184
89369,3.81184
89369,3.81184
89372,0.39664
89372,0.39664
89372,0.39664
89372,0.39664
89372,0.39664
89372,0.39664
89382,1.26119
89382,1.26119
89382,1.26119
89382,1.26119
89382,1.26119
89382,1.26119
89398,0.96486
89398,0.96486
89398,0.96486
89403,0.88631
89403,0.88631
89406,2.04179
89406,2.04179
89406,2.04179
89406,2.04179
89406,2.04179
89428,0.93888
89428,0.93888
89428,0.93888
89428,0.93888
89428,0.93888
89428,0.93888
89436,-0.06554
89436,-0.06554
89436,-0.06554
89437,-0.23282
89437,-0.23282
89437,-0.23282
89438,-0.13881
89438,-0.13881
89438,-0.13881
89443,0.94982
89443,0.94982
89443,0.94982
89443,0.94982
89443,0.94982
89444,0.67715
89444,0.67715
89444,0.67715
89444,0.67715
89444,0.67715
89444,0.67715
89444,0.67715
89444,0.67715
89444,0.67715
89459,-0.14298
89459,-0.14298
89459,-0.14298
89459,-0.14298
89459,-0.14298
89459,-0.14298
89460,-0.15154
89460,-0.15154
89460,-0.15154
89460,-0.15154
89462,0.95804
89462,0.95804
89462,0.95804
89462,0.95804
89462,0.95804
89462,0.95804
89475,0
89475,0
89475,0
89475,0
89475,0
89475,0
89475,0
89482,1.49507
89482,1.49507
89482,1.49507
89482,1.49507
89482,1.49507
89482,1.49507
89482,1.49507
89482,1.49507
89489,-0.11371
89489,-0.11371
89489,-0.11371
89490,-0.01749
89490,-0.01749
89490,-0.01749
89491,-0.02214
89491,-0.02214
89491,-0.02214
89492,0.47146
89492,0.47146
89508,0.89505
89508,0.89505
89508,0.89505
89509,2.11751
89509,2.11751
89509,2.11751
89509,2.11751
89511,-0.09827
89511,-0.09827
89511,-0.09827
89512,-0.0817
89512,-0.0817
89512,-0.0817
89513,0.01247
89513,0.01247
89513,0.01247
89516,-0.00463
89516,-0.00463
89516,-0.00463
89516,-0.00463
89517,0.40316
89517,0.40316
89517,0.40316
89517,0.40316
89517,0.40316
89534,-0.03657
89534,-0.03657
89534,-0.03657
89537,-0.06064
89537,-0.06064
89537,-0.06064
89537,-0.06064
89538,-0.24792
89538,-0.24792
89538,-0.24792
89538,-0.24792
89540,1.07167
89540,1.07167
89541,0
89541,0
89541,0
89541,0
89546,1.5068
89546,1.5068
89546,1.5068
89547,0.31134
89547,0.31134
89547,0.31134
89547,0.31134
89547,0.31134
89547,0.31134
89547,0.31134
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89548,0.61544
89550,-0.17731
89550,-0.17731
89550,-0.17731
89551,-0.03383
89551,-0.03383
89551,-0.03383
89553,-0.10487
89553,-0.10487
89553,-0.10487
89581,0.27032
89581,0.27032
89581,0.27032
89581,0.27032
89581,0.27032
89581,0.27032
89586,0
89586,0
89586,0
89588,0
89588,0
89588,0
89590,0
89590,0
89590,0
89591,0
89591,0
89591,0
89592,0
89592,0
89592,0
89593,0
89593,0
89593,0
89594,0
89594,0
89594,0
89596,0
89596,0
89596,0
89597,0.05762
89597,0.05762
89597,0.05762
89598,0.42455
89598,0.42455
89600,-0.04059
89600,-0.04059
89600,-0.04059
89600,-0.04059
89600,-0.04059
89602,-0.09693
89602,-0.09693
89602,-0.09693
89602,-0.09693
89602,-0.09693
89603,-0.07518
89603,-0.07518
89603,-0.07518
89603,-0.07518
89603,-0.07518
89603,-0.07518
89603,-0.07518
89625,0
89625,0
89625,0
89625,0
89629,-0.05585
89629,-0.05585
89629,-0.05585
89630,0.17121
89630,0.17121
89630,0.17121
89635,0.40216
89635,0.40216
89635,0.40216
89635,0.40216
89637,1.75233
89637,1.75233
89637,1.75233
89637,1.75233
89648,-0.22776
89648,-0.22776
89648,-0.22776
89648,-0.22776
89649,0.23604
89649,0.23604
89649,0.23604
89649,0.23604
89649,0.23604
89653,0.71483
89653,0.71483
89688,0.31308
89688,0.31308
89688,0.31308
89688,0.31308
89688,0.31308
89688,0.31308
89692,-0.49389
89692,-0.49389
89692,-0.49389
89692,-0.49389
89692,-0.49389
89692,-0.49389
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89704,1.0753
89707,0.64112
89707,0.64112
89707,0.64112
89707,0.64112
89707,0.64112
89708,0.41125
89708,0.41125
89708,0.41125
89708,0.41125
89708,0.41125
89708,0.41125
89726,0.77139
89726,0.77139
89726,0.77139
89726,0.77139
89728,1.51135
89728,1.51135
89728,1.51135
89731,0.92899
89731,0.92899
89731,0.92899
89731,0.92899
89731,0.92899
89733,0.34333
89733,0.34333
89733,0.34333
89733,0.34333
89733,0.34333
89745,0.53512
89745,0.53512
89745,0.53512
89745,0.53512
89745,0.53512
89746,0.28141
89746,0.28141
89746,0.28141
89760,1.15988
89760,1.15988
89760,1.15988
89760,1.15988
89760,1.15988
89764,0.31104
89764,0.31104
89764,0.31104
89764,0.31104
89764,0.31104
89764,0.31104
89764,0.31104
89766,0.51022
89766,0.51022
89773,0.43708
89773,0.43708
89773,0.43708
89773,0.43708
89777,0.30298
89777,0.30298
89777,0.30298
89777,0.30298
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89778,0.22166
89780,0.48679
89780,0.48679
89780,0.48679
89780,0.48679
89780,0.48679
89781,1.35238
89781,1.35238
89781,1.35238
89782,-0.00739
89782,-0.00739
89782,-0.00739
89782,-0.00739
89783,-0.09063
89783,-0.09063
89783,-0.09063
89783,-0.09063
89784,0.6805
89784,0.6805
89784,0.6805
89784,0.6805
89784,0.6805
89784,0.6805
89784,0.6805
89784,0.6805
89786,-0.14644
89786,-0.14644
89786,-0.14644
89786,-0.14644
89788,0.47858
89788,0.47858
89788,0.47858
89788,0.47858
89789,0.267
89789,0.267
89789,0.267
89789,0.267
89803,1.68531
89803,1.68531
89803,1.68531
89803,1.68531
89803,1.68531
89808,0.08535
89808,0.08535
89808,0.08535
89809,0.22338
89809,0.22338
89809,0.22338
89809,0.22338
89810,1.05538
89810,1.05538
89810,1.05538
89810,1.05538
89811,0
89811,0
89811,0
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89812,0.44984
89814,0.24938
89814,0.24938
89814,0.24938
89814,0.24938
89814,0.24938
89817,1.29932
89817,1.29932
89817,1.29932
89817,1.29932
89817,1.29932
89839,0.00349
89839,0.00349
89839,0.00349
89840,-0.07672
89840,-0.07672
89840,-0.07672
89841,1.57011
89841,1.57011
89841,1.57011
89841,1.57011
89841,1.57011
89842,0.90232
89842,0.90232
89842,0.90232
89842,0.90232
89852,0.71949
89852,0.71949
89852,0.71949
89854,0.8315
89854,0.8315
89854,0.8315
89854,0.8315
89855,0.07411
89855,0.07411
89855,0.07411
89855,0.07411
89856,1.10808
89856,1.10808
89856,1.10808
89856,1.10808
89856,1.10808
89856,1.10808
89857,2.17435
89857,2.17435
89857,2.17435
89857,2.17435
89858,1.14078
89858,1.14078
89858,1.14078
89858,1.14078
89858,1.14078
89876,1.46526
89876,1.46526
89876,1.46526
89876,1.46526
89876,1.46526
89879,0.21445
89879,0.21445
89879,0.21445
89879,0.21445
89879,0.21445
89881,0.64274
89881,0.64274
89882,-0.03324
89882,-0.03324
89891,0
89891,0
89891,0
89891,0
89892,0.27734
89892,0.27734
89892,0.27734
89893,1.06669
89893,1.06669
89893,1.06669
89897,-0.02451
89897,-0.02451
89897,-0.02451
89897,-0.02451
89900,1.85753
89900,1.85753
89900,1.85753
89901,4.50454
89901,4.50454
89901,4.50454
89901,4.50454
89901,4.50454
89901,4.50454
89901,4.50454
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89911,2.15331
89946,1.94041
89946,1.94041
89946,1.94041
89946,1.94041
89946,1.94041
89946,1.94041
89949,1.52068
89949,1.52068
89952,1.68642
89952,1.68642
89952,1.68642
89952,1.68642
89952,1.68642
89952,1.68642
89960,1.96402
89960,1.96402
89960,1.96402
89960,1.96402
89964,0.7303
89964,0.7303
89964,0.7303
89964,0.7303
89964,0.7303
89964,0.7303
89965,-0.64988
89965,-0.64988
89968,1.27028
89968,1.27028
89968,1.27028
89968,1.27028
89968,1.27028
89968,1.27028
89968,1.27028
89968,1.27028
89970,0.48726
89970,0.48726
89970,0.48726
89970,0.48726
89970,0.48726
89971,1.7529
89971,1.7529
89971,1.7529
89971,1.7529
89971,1.7529
89971,1.7529
89973,-0.15759
89973,-0.15759
89973,-0.15759
89973,-0.15759
89976,-0.57586
89976,-0.57586
89976,-0.57586
89976,-0.57586
89977,0
89977,0
89977,0
89984,1.06535
89984,1.06535
89984,1.06535
89990,1.04087
89990,1.04087
89990,1.04087
90037,1.09562
90037,1.09562
90037,1.09562
90037,1.09562
90037,1.09562
90037,1.09562
90037,1.09562
90037,1.09562
90038,0.87795
90038,0.87795
90038,0.87795
90038,0.87795
90038,0.87795
90038,0.87795
90038,0.87795
90041,0.6252
90041,0.6252
90042,0.59506
90042,0.59506
90042,0.59506
90042,0.59506
90042,0.59506
90042,0.59506
90042,0.59506
90047,0.51239
90047,0.51239
90047,0.51239
90047,0.51239
90050,1.14815
90050,1.14815
90050,1.14815
90050,1.14815
90053,0
90053,0
90053,0
90053,0
90056,1.10895
90056,1.10895
90056,1.10895
90056,1.10895
90056,1.10895
90056,1.10895
90056,1.10895
90056,1.10895
90056,1.10895
90057,0.12382
90057,0.12382
90057,0.12382
90057,0.12382
90066,0.90007
90066,0.90007
90066,0.90007
90067,2.87573
90067,2.87573
90067,2.87573
90067,2.87573
90067,2.87573
90068,0.82671
90068,0.82671
90068,0.82671
90068,0.82671
90071,0.81787
90071,0.81787
90071,0.81787
90071,0.81787
90073,0.30195
90073,0.30195
90073,0.30195
90073,0.30195
90076,0
90076,0
90076,0
90076,0
90076,0
90076,0
90076,0
90077,0.87081
90077,0.87081
90077,0.87081
90077,0.87081
90077,0.87081
90077,0.87081
90077,0.87081
90102,0.7911
90102,0.7911
90102,0.7911
90102,0.7911
90103,0.8473
90103,0.8473
90103,0.8473
90103,0.8473
90103,0.8473
90105,1.05061
90105,1.05061
90108,0.17409
90108,0.17409
90108,0.17409
90108,0.17409
90108,0.17409
90108,0.17409
90108,0.17409
90114,1.09114
90114,1.09114
90114,1.09114
90118,-1.07422
90118,-1.07422
90118,-1.07422
90120,0.95812
90120,0.95812
90120,0.95812
90120,0.95812
90160,0.30061
90160,0.30061
90160,0.30061
90161,0.50544
90161,0.50544
90161,0.50544
90161,0.50544
90162,0.74131
90162,0.74131
90162,0.74131
90164,0.85367
90164,0.85367
90164,0.85367
90164,0.85367
90164,0.85367
90170,2.28541
90170,2.28541
90170,2.28541
90170,2.28541
90170,2.28541
90170,2.28541
90175,1.64632
90175,1.64632
90175,1.64632
90175,1.64632
90175,1.64632
90175,1.64632
90175,1.64632
90199,1.78399
90199,1.78399
90199,1.78399
90199,1.78399
90199,1.78399
90199,1.78399
90199,1.78399
90199,1.78399
90199,1.78399
90202,0.26087
90202,0.26087
90202,0.26087
90205,0.55132
90205,0.55132
90205,0.55132
90205,0.55132
90215,1.33893
90215,1.33893
90215,1.33893
90215,1.33893
90215,1.33893
90219,1.05122
90219,1.05122
90219,1.05122
90244,0.36942
90244,0.36942
90244,0.36942
90248,0.71846
90248,0.71846
90248,0.71846
90249,2.04726
90249,2.04726
90249,2.04726
90253,0.61911
90253,0.61911
90253,0.61911
90266,1.47501
90266,1.47501
90266,1.47501
90267,0.78442
90267,0.78442
90267,0.78442
90267,0.78442
90269,0.32124
90269,0.32124
90269,0.32124
90272,0.74804
90272,0.74804
90272,0.74804
90272,0.74804
90300,0.40686
90300,0.40686
90302,0.27144
90302,0.27144
90303,0.79642
90303,0.79642
90303,0.79642
90303,0.79642
90305,0.08501
90305,0.08501
90305,0.08501
90306,0.94151
90306,0.94151
90306,0.94151
90307,1.16218
90307,1.16218
90307,1.16218
90307,1.16218
90312,2.21078
90312,2.21078
90312,2.21078
90329,0.38623
90329,0.38623
90329,0.38623
90329,0.38623
90329,0.38623
90329,0.38623
90329,0.38623
90338,0.45077
90338,0.45077
90340,1.2746
90340,1.2746
90340,1.2746
90340,1.2746
90346,1.708
90346,1.708
90346,1.708
90366,2.92509
90366,2.92509
90366,2.92509
90366,2.92509
90371,1.42896
90371,1.42896
90373,0.37947
90373,0.37947
90373,0.37947
90376,0.89431
90376,0.89431
90376,0.89431
90376,0.89431
90384,0.46626
90384,0.46626
90384,0.46626
90384,0.46626
90384,0.46626
90384,0.46626
90384,0.46626
90384,0.46626
90386,2.22019
90386,2.22019
90387,1.52131
90387,1.52131
90389,0.63463
90389,0.63463
90389,0.63463
90389,0.63463
90390,0.32708
90390,0.32708
90390,0.32708
90390,0.32708
90392,0.15155
90392,0.15155
90392,0.15155
90394,0.93504
90394,0.93504
90394,0.93504
90394,0.93504
90394,0.93504
90396,0.14536
90396,0.14536
90396,0.14536
90396,0.14536
90432,1.93856
90432,1.93856
90432,1.93856
90432,1.93856
90432,1.93856
90433,0.60807
90433,0.60807
90433,0.60807
90433,0.60807
90433,0.60807
90433,0.60807
90434,0.21818
90434,0.21818
90434,0.21818
90440,1.52448
90440,1.52448
90443,0.71286
90444,0.62901
90444,0.62901
90444,0.62901
90458,0.4732
90458,0.4732
90458,0.4732
90458,0.4732
90458,0.4732
90458,0.4732
90494,3.41792
90494,3.41792
90494,3.41792
90494,3.41792
90494,3.41792
90495,1.10297
90495,1.10297
90495,1.10297
90495,1.10297
90496,1.02058
90496,1.02058
90496,1.02058
90496,1.02058
90499,1.14098
90499,1.14098
90499,1.14098
90499,1.14098
90499,1.14098
90505,1.63168
90505,1.63168
90505,1.63168
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90507,1.10882
90510,0.32625
90516,1.21509
90516,1.21509
90516,1.21509
90516,1.21509
90516,1.21509
90518,0
90520,1.63936
90520,1.63936
90520,1.63936
90520,1.63936
90523,0.94896
90523,0.94896
90524,0
90524,0
90524,0
90524,0
90527,0
90527,0
90527,0
90531,0
90531,0
90531,0
90533,2.9042
90533,2.9042
90533,2.9042
90533,2.9042
90533,2.9042
90537,4.18129
90537,4.18129
90537,4.18129
90537,4.18129
90537,4.18129
90537,4.18129
90537,4.18129
90537,4.18129
90548,1.24155
90548,1.24155
90548,1.24155
90548,1.24155
90548,1.24155
90548,1.24155
90550,1.43054
90550,1.43054
90550,1.43054
90550,1.43054
90552,0.1236
90552,0.1236
90558,2.26965
90558,2.26965
90558,2.26965
90563,0.80513
90563,0.80513
90563,0.80513
90563,0.80513
90563,0.80513
90564,0.84646
90564,0.84646
90564,0.84646
90564,0.84646
90569,1.80433
90569,1.80433
90569,1.80433
90569,1.80433
90569,1.80433
90569,1.80433
90569,1.80433
90569,1.80433
90569,1.80433
90607,0.88236
90607,0.88236
90608,1.01279
90608,1.01279
90608,1.01279
90608,1.01279
90608,1.01279
90608,1.01279
90608,1.01279
90611,0.37438
90611,0.37438
90611,0.37438
90611,0.37438
90612,0.55609
90612,0.55609
90612,0.55609
90630,1.06213
90634,1.6466
90634,1.6466
90634,1.6466
90646,0.79657
90646,0.79657
90646,0.79657
90646,0.79657
90646,0.79657
90648,0.63736
90648,0.63736
90651,0
90657,0
90657,0
90657,0
90657,0
90657,0
90675,0.66441
90675,0.66441
90675,0.66441
90680,1.18758
90680,1.18758
90680,1.18758
90680,1.18758
90680,1.18758
90680,1.18758
90685,0.11032
90685,0.11032
90685,0.11032
90689,0.85187
90689,0.85187
90695,-0.58549
90695,-0.58549
90695,-0.58549
90695,-0.58549
90695,-0.58549
90698,0
90698,0
90700,0
90700,0
90700,0
90700,0
90700,0
90701,1.52599
90701,1.52599
90701,1.52599
90701,1.52599
90703,1.64013
90703,1.64013
90703,1.64013
90731,0.48857
90731,0.48857
90731,0.48857
90731,0.48857
90731,0.48857
90731,0.48857
90731,0.48857
90731,0.48857
90731,0.48857
90751,1.59404
90751,1.59404
90751,1.59404
90751,1.59404
90751,1.59404
90753,0.73222
90753,0.73222
90753,0.73222
90755,0.96337
90755,0.96337
90755,0.96337
90755,0.96337
90755,0.96337
90756,1.94461
90756,1.94461
90756,1.94461
90756,1.94461
90756,1.94461
90756,1.94461
90756,1.94461
90761,0
90762,0.98524
90762,0.98524
90762,0.98524
90775,1.33947
90775,1.33947
90775,1.33947
90775,1.33947
90775,1.33947
90776,1.84253
90776,1.84253
90776,1.84253
90781,0.91851
90781,0.91851
90781,0.91851
90783,3.03883
90783,3.03883
90783,3.03883
90783,3.03883
90783,3.03883
90790,0.65523
90790,0.65523
90790,0.65523
90790,0.65523
90790,0.65523
90790,0.65523
90791,0
90791,0
90791,0
90793,0.99348
90793,0.99348
90793,0.99348
90794,1.01618
90794,1.01618
90794,1.01618
90796,-0.25546
90796,-0.25546
90796,-0.25546
90796,-0.25546
90796,-0.25546
90825,1.03075
90825,1.03075
90825,1.03075
90827,0.83125
90827,0.83125
90827,0.83125
90829,1.08091
90839,0.88876
90839,0.88876
90839,0.88876
90843,1.07611
90843,1.07611
90843,1.07611
90843,1.07611
90850,1.05751
90850,1.05751
90850,1.05751
90853,1.7681
90853,1.7681
90853,1.7681
90880,1.8645
90880,1.8645
90880,1.8645
90880,1.8645
90880,1.8645
90880,1.8645
90882,0.65898
90882,0.65898
90882,0.65898
90885,1.09974
90885,1.09974
90885,1.09974
90885,1.09974
90885,1.09974
90886,0.60564
90886,0.60564
90886,0.60564
90886,0.60564
90886,0.60564
90922,-0.01504
90922,-0.01504
90922,-0.01504
90922,-0.01504
90925,0.41116
90925,0.41116
90925,0.41116
90925,0.41116
90925,0.41116
90927,0.61087
90927,0.61087
90927,0.61087
90927,0.61087
90943,1.00873
90943,1.00873
90943,1.00873
90943,1.00873
90943,1.00873
90943,1.00873
90965,3.3149
90965,3.3149
90965,3.3149
90965,3.3149
90965,3.3149
90965,3.3149
90965,3.3149
90965,3.3149
90979,1.91023
90979,1.91023
90979,1.91023
90979,1.91023
90979,1.91023
90979,1.91023
90979,1.91023
90979,1.91023
90986,1.23642
90986,1.23642
90986,1.23642
90987,0
90988,1.18914
90988,1.18914
90988,1.18914
90989,1.80844
90989,1.80844
90993,0.24452
90993,0.24452
90993,0.24452
90998,0.81094
90998,0.81094
90998,0.81094
90998,0.81094
90998,0.81094
90999,3.6989
90999,3.6989
90999,3.6989
91037,0
91037,0
91037,0
91037,0
91038,0.27099
91038,0.27099
91038,0.27099
91038,0.27099
91040,4.71769
91040,4.71769
91040,4.71769
91041,0.65064
91041,0.65064
91041,0.65064
91041,0.65064
91041,0.65064
91041,0.65064
91041,0.65064
91041,0.65064
91041,0.65064
91044,1.30885
91044,1.30885
91044,1.30885
91065,1.3048
91065,1.3048
91068,0.79567
91068,0.79567
