PERMNO,date,TICKER,PRC,RET
76655,20200831,TM,132.42999,0.109687
76655,20200930,TM,132.44,0.000076
76655,20201030,TM,131.28999,-0.008683
76655,20201130,TM,134.46001,0.024145
76655,20201231,TM,154.57001,0.149561
76661,20200131,IONS,58.32,-0.034597
76661,20200228,IONS,50.78,-0.129287
76661,20200331,IONS,47.28,-0.068925
76661,20200430,IONS,55.53,0.174492
76661,20200529,IONS,56.21,0.012246
76661,20200630,IONS,58.96,0.048924
76661,20200731,IONS,57.56,-0.023745
76661,20200831,IONS,54.5,-0.053162
76661,20200930,IONS,47.45,-0.129358
76661,20201030,IONS,46.95,-0.010537
76661,20201130,IONS,50.53,0.076251
76661,20201231,IONS,56.54,0.118939
76672,20200131,RDNT,22.57,0.111823
76672,20200228,RDNT,20.43,-0.094816
76672,20200331,RDNT,10.51,-0.48556
76672,20200430,RDNT,14.12,0.343482
76672,20200529,RDNT,17.04,0.206799
76672,20200630,RDNT,15.87,-0.068662
76672,20200731,RDNT,15.89,0.00126
76672,20200831,RDNT,14.42,-0.092511
76672,20200930,RDNT,15.35,0.064494
76672,20201030,RDNT,14.51,-0.054723
76672,20201130,RDNT,18.62,0.283253
76672,20201231,RDNT,19.57,0.05102
76684,20200131,HWC,39.74,-0.094348
76684,20200228,HWC,33.5,-0.157021
76684,20200331,HWC,19.52,-0.409254
76684,20200430,HWC,20.91,0.071209
76684,20200529,HWC,21.62,0.033955
76684,20200630,HWC,21.2,-0.006938
76684,20200731,HWC,19.06,-0.100943
76684,20200831,HWC,20.01,0.049843
76684,20200930,HWC,18.81,-0.046477
76684,20201030,HWC,22.87,0.215843
76684,20201130,HWC,28.09,0.228247
76684,20201231,HWC,34.02,0.220719
76686,20200131,LCUT,6.77,-0.019784
76686,20200228,LCUT,6.36,-0.060561
76686,20200331,LCUT,5.65,-0.111635
76686,20200430,LCUT,5.7,0.016372
76686,20200529,LCUT,5.69,-0.001754
76686,20200630,LCUT,6.72,0.181019
76686,20200731,LCUT,7.05,0.055432
76686,20200831,LCUT,9.82,0.392908
76686,20200930,LCUT,9.45,-0.037678
76686,20201030,LCUT,10.05,0.067989
76686,20201130,LCUT,13.47,0.344527
76686,20201231,LCUT,15.2,0.128434
76708,20200131,ATGE,34.51,-0.013154
76708,20200228,ATGE,30.87,-0.105477
76708,20200331,ATGE,26.79,-0.132167
76708,20200430,ATGE,31.77,0.18589
76708,20200529,ATGE,33.46,0.053195
76708,20200630,ATGE,31.15,-0.069038
76708,20200731,ATGE,34.34,0.102408
76708,20200831,ATGE,33.2,-0.033197
76708,20200930,ATGE,24.54,-0.260843
76708,20201030,ATGE,23.44,-0.044825
76708,20201130,ATGE,28.63,0.221416
76708,20201231,ATGE,33.95,0.185819
76709,20200131,IDXX,271.01001,0.037836
76709,20200228,IDXX,254.50999,-0.060883
76709,20200331,IDXX,242.24001,-0.04821
76709,20200430,IDXX,277.60001,0.145971
76709,20200529,IDXX,308.88,0.11268
76709,20200630,IDXX,330.16,0.068894
76709,20200731,IDXX,397.75,0.204719
76709,20200831,IDXX,391.06,-0.01682
76709,20200930,IDXX,393.10999,0.005242
76709,20201030,IDXX,424.82001,0.080665
76709,20201130,IDXX,460.98001,0.085118
76709,20201231,IDXX,499.87,0.084364
76711,20200131,RGS,15.52,-0.131505
76711,20200228,RGS,12.76,-0.177835
76711,20200331,RGS,5.91,-0.536834
76711,20200430,RGS,12.42,1.101523
76711,20200529,RGS,10.52,-0.152979
76711,20200630,RGS,8.18,-0.222433
76711,20200731,RGS,7.68,-0.061125
76711,20200831,RGS,7.39,-0.03776
76711,20200930,RGS,6.14,-0.169148
76711,20201030,RGS,5.54,-0.09772
76711,20201130,RGS,8.49,0.532491
76711,20201231,RGS,9.19,0.08245
76712,20200131,AES,19.86,0.005191
76712,20200228,AES,16.73,-0.157603
76712,20200331,AES,13.6,-0.187089
76712,20200430,AES,13.25,-0.015199
76712,20200529,AES,12.49,-0.057359
76712,20200630,AES,14.49,0.160128
76712,20200731,AES,15.23,0.060959
76712,20200831,AES,17.75,0.165463
76712,20200930,AES,18.11,0.020282
76712,20201030,AES,19.5,0.084666
76712,20201130,AES,20.44,0.048205
76712,20201231,AES,23.5,0.149706
76721,20200131,CRVL,91.57,0.048191
76721,20200228,CRVL,68.94,-0.247133
76721,20200331,CRVL,54.51,-0.209312
76721,20200430,CRVL,52.69,-0.033388
76721,20200529,CRVL,67.89,0.28848
76721,20200630,CRVL,70.89,0.044189
76721,20200731,CRVL,79.49,0.121315
76721,20200831,CRVL,83.02,0.044408
76721,20200930,CRVL,85.43,0.029029
76721,20201030,CRVL,91.22,0.067775
76721,20201130,CRVL,89.55,-0.018307
76721,20201231,CRVL,106,0.183696
76722,20200131,STFC,30.11,-0.029336
76722,20200228,STFC,24.98,-0.170375
76722,20200331,STFC,27.79,0.116493
76722,20200430,STFC,25.09,-0.097157
76722,20200529,STFC,19.94,-0.205261
76722,20200630,STFC,17.85,-0.099799
76722,20200731,STFC,15.51,-0.131092
76722,20200831,STFC,15.43,-0.005158
76722,20200930,STFC,13.76,-0.10175
76722,20201030,STFC,12.34,-0.103198
76722,20201130,STFC,15.02,0.21718
76722,20201231,STFC,17.74,0.18775
76732,20200131,DIN,85.25,0.020714
76732,20200228,DIN,81.85,-0.039883
76732,20200331,DIN,28.68,-0.640318
76732,20200430,DIN,44.39,0.547768
76732,20200529,DIN,45.39,0.022528
76732,20200630,DIN,42.1,-0.072483
76732,20200731,DIN,45.43,0.079097
76732,20200831,DIN,59.56,0.311028
76732,20200930,DIN,54.59,-0.083445
76732,20201030,DIN,51.45,-0.05752
76732,20201130,DIN,62.97,0.223907
76732,20201231,DIN,58,-0.078926
76736,20200131,ALKS,17.41,-0.146569
76736,20200228,ALKS,20.84,0.197013
76736,20200331,ALKS,14.42,-0.308061
76736,20200430,ALKS,13.71,-0.049237
76736,20200529,ALKS,16.36,0.19329
76736,20200630,ALKS,19.405,0.186125
76736,20200731,ALKS,18.01,-0.071889
76736,20200831,ALKS,16.54,-0.081621
76736,20200930,ALKS,16.57,0.001814
76736,20201030,ALKS,16.25,-0.019312
76736,20201130,ALKS,18.26,0.123692
76736,20201231,ALKS,19.95,0.092552
76744,20200131,VRTX,227.05,0.036995
76744,20200228,VRTX,224.03,-0.013301
76744,20200331,VRTX,237.95,0.062135
76744,20200430,VRTX,251.2,0.055684
76744,20200529,VRTX,287.95999,0.146338
76744,20200630,VRTX,290.31,0.008161
76744,20200731,VRTX,272,-0.063071
76744,20200831,VRTX,279.12,0.026176
76744,20200930,VRTX,272.12,-0.025079
76744,20201030,VRTX,208.36,-0.234308
76744,20201130,VRTX,227.75,0.09306
76744,20201231,VRTX,236.34,0.037717
76750,20200131,MNRO,62.7,-0.19821
76750,20200228,MNRO,56.12,-0.104944
76750,20200331,MNRO,43.81,-0.215431
76750,20200430,MNRO,55.49,0.266606
76750,20200529,MNRO,55.1,-0.007028
76750,20200630,MNRO,54.94,0.001089
76750,20200731,MNRO,56.3,0.024754
76750,20200831,MNRO,46.09,-0.177442
76750,20200930,MNRO,40.57,-0.119766
76750,20201030,MNRO,42.06,0.036727
76750,20201130,MNRO,47.01,0.117689
76750,20201231,MNRO,53.3,0.138481
76752,20200131,PRGS,45.13,0.086161
76752,20200228,PRGS,37.29,-0.170064
76752,20200331,PRGS,32,-0.141861
76752,20200430,PRGS,40.91,0.278437
76752,20200529,PRGS,40.4,-0.008433
76752,20200630,PRGS,38.75,-0.040842
76752,20200731,PRGS,34.86,-0.100387
76752,20200831,PRGS,37.89,0.091652
76752,20200930,PRGS,36.68,-0.031935
76752,20201030,PRGS,36.37,-0.008452
76752,20201130,PRGS,40.1,0.107369
76752,20201231,PRGS,45.19,0.126933
76788,20200131,TVTY,21.645,0.063898
76788,20200228,TVTY,12.67,-0.414645
76788,20200331,TVTY,6.29,-0.503552
76788,20200430,TVTY,8.97,0.426073
76788,20200529,TVTY,10.65,0.187291
76788,20200630,TVTY,11.33,0.06385
76788,20200731,TVTY,13.12,0.157988
76788,20200831,TVTY,16.36,0.246951
76788,20200930,TVTY,14.02,-0.143032
76788,20201030,TVTY,13.75,-0.019258
76788,20201130,TVTY,18.43,0.340364
76788,20201231,TVTY,19.59,0.062941
76795,20200131,ZBRA,239.02,-0.064281
76795,20200228,ZBRA,210.97,-0.117354
76795,20200331,ZBRA,183.60001,-0.129734
76795,20200430,ZBRA,229.66,0.250871
76795,20200529,ZBRA,261.32001,0.137856
76795,20200630,ZBRA,255.95,-0.02055
76795,20200731,ZBRA,280.75,0.096894
76795,20200831,ZBRA,286.53,0.020588
76795,20200930,ZBRA,252.46001,-0.118905
76795,20201030,ZBRA,283.64001,0.123505
76795,20201130,ZBRA,378.42001,0.334156
76795,20201231,ZBRA,384.32999,0.015617
76798,20200131,EZPW,6.22,-0.087977
76798,20200228,EZPW,4.8,-0.228296
76798,20200331,EZPW,4.17,-0.13125
76798,20200430,EZPW,5.6,0.342926
76798,20200529,EZPW,5.16,-0.078571
76798,20200630,EZPW,6.3,0.22093
76798,20200731,EZPW,5.72,-0.092064
76798,20200831,EZPW,5.38,-0.059441
76798,20200930,EZPW,5.03,-0.065056
76798,20201030,EZPW,4.46,-0.11332
76798,20201130,EZPW,5.09,0.141256
76798,20201231,EZPW,4.79,-0.058939
76804,20200131,MTG,13.79,-0.026817
76804,20200228,MTG,12.03,-0.123278
76804,20200331,MTG,6.35,-0.472153
76804,20200430,MTG,7.31,0.151181
76804,20200529,MTG,8.21,0.131327
76804,20200630,MTG,8.19,-0.002436
76804,20200731,MTG,8.27,0.009768
76804,20200831,MTG,9.17,0.116082
76804,20200930,MTG,8.86,-0.033806
76804,20201030,MTG,10.06,0.13544
76804,20201130,MTG,11.96,0.194831
76804,20201231,MTG,12.55,0.049331
76837,20200131,HAE,107.39,-0.065361
76837,20200228,HAE,108.33,0.008753
76837,20200331,HAE,99.66,-0.080033
76837,20200430,HAE,113.78,0.141682
76837,20200529,HAE,109.68,-0.036034
76837,20200630,HAE,89.56,-0.183443
76837,20200731,HAE,87.66,-0.021215
76837,20200831,HAE,89.66,0.022815
76837,20200930,HAE,87.25,-0.026879
76837,20201030,HAE,101.09,0.158625
76837,20201130,HAE,112.85,0.116332
76837,20201231,HAE,118.75,0.052282
76838,20200131,PRA,30.37,-0.159657
76838,20200228,PRA,27.15,-0.106026
76838,20200331,PRA,25,-0.067772
76838,20200430,PRA,21.39,-0.1444
76838,20200529,PRA,13.8,-0.354839
76838,20200630,PRA,14.47,0.052174
76838,20200731,PRA,14.7,0.015895
76838,20200831,PRA,15.32,0.042177
76838,20200930,PRA,15.64,0.024151
76838,20201030,PRA,15.43,-0.013427
76838,20201130,PRA,15.91,0.031108
76838,20201231,PRA,17.79,0.121307
76839,20200131,FIZZ,42.91,-0.158957
76839,20200228,FIZZ,42.29,-0.014449
76839,20200331,FIZZ,42.65,0.008513
76839,20200430,FIZZ,50.23,0.177726
76839,20200529,FIZZ,56.98,0.134382
76839,20200630,FIZZ,61.02,0.070902
76839,20200731,FIZZ,64.15,0.051295
76839,20200831,FIZZ,81.32,0.267654
76839,20200930,FIZZ,68.01,-0.163674
76839,20201030,FIZZ,78.29,0.151154
76839,20201130,FIZZ,98.03,0.252139
76839,20201231,FIZZ,84.9,-0.072733
76841,20200131,BIIB,268.85001,-0.093957
76841,20200228,BIIB,308.39001,0.147071
76841,20200331,BIIB,316.38,0.025909
76841,20200430,BIIB,296.82999,-0.061793
76841,20200529,BIIB,307.09,0.034565
76841,20200630,BIIB,267.54999,-0.128757
76841,20200731,BIIB,274.69,0.026687
76841,20200831,BIIB,287.64001,0.047144
76841,20200930,BIIB,283.67999,-0.013767
76841,20201030,BIIB,252.07001,-0.111428
76841,20201130,BIIB,240.17,-0.047209
76841,20201231,BIIB,244.86,0.019528
76856,20200131,FCFS,86.97,0.078631
76856,20200228,FCFS,76.92,-0.112453
76856,20200331,FCFS,71.74,-0.067343
76856,20200430,FCFS,71.84,0.001394
76856,20200529,FCFS,69.77,-0.025056
76856,20200630,FCFS,67.48,-0.032822
76856,20200731,FCFS,57.64,-0.145821
76856,20200831,FCFS,59.75,0.041291
76856,20200930,FCFS,57.21,-0.04251
76856,20201030,FCFS,52.04,-0.090369
76856,20201130,FCFS,64.24,0.239623
76856,20201231,FCFS,70.04,0.090286
76858,20200131,CTRC,1.99,-0.082949
76858,20200228,CTRC,2.03,0.0201
76858,20200331,CTRC,1.12,-0.448276
76858,20200430,CTRC,0.8304,-0.258571
76858,20200529,CTRC,,
76868,20200131,AAON,52.44,0.061324
76868,20200228,AAON,55.01,0.049008
76868,20200331,AAON,48.32,-0.121614
76868,20200430,AAON,47.64,-0.014073
76868,20200529,AAON,54.17,0.13707
76868,20200630,AAON,54.29,0.005723
76868,20200731,AAON,59.25,0.091361
76868,20200831,AAON,56.93,-0.039156
76868,20200930,AAON,60.25,0.058317
76868,20201030,AAON,58.41,-0.030539
76868,20201130,AAON,65.13,0.118302
76868,20201231,AAON,66.63,0.023031
76869,20200131,AEY,2.2602,-0.08122
76869,20200228,AEY,4.5,0.990974
76869,20200331,AEY,2.2,-0.511111
76869,20200430,AEY,2.4,0.090909
76869,20200529,AEY,1.84,-0.233333
76869,20200630,AEY,3.44,0.869565
76869,20200731,AEY,2.22,-0.354651
76869,20200831,AEY,2.23,0.004504
76869,20200930,AEY,1.92,-0.139013
76869,20201030,AEY,1.88,-0.020833
76869,20201130,AEY,3.19,0.696809
76869,20201231,AEY,2.99,-0.062696
76888,20200131,AXAS,0.229,-0.347764
76888,20200228,AXAS,0.19,-0.170306
76888,20200331,AXAS,0.121,-0.363158
76888,20200430,AXAS,0.3147,1.600827
76888,20200529,AXAS,0.1942,-0.382904
76888,20200630,AXAS,0.2334,0.201854
76888,20200731,AXAS,0.202,-0.134533
76888,20200831,AXAS,0.1919,-0.05
76888,20200930,AXAS,0.146,-0.239187
76888,20201030,AXAS,1.63,-0.441781
76888,20201130,AXAS,2.36,0.447853
76888,20201231,AXAS,2.29,-0.029661
76892,20200131,BOKF,78.9,-0.097254
76892,20200228,BOKF,72.4,-0.075919
76892,20200331,BOKF,42.56,-0.412155
76892,20200430,BOKF,51.79,0.21687
76892,20200529,BOKF,50.94,-0.006565
76892,20200630,BOKF,56.44,0.10797
76892,20200731,BOKF,55.7,-0.013111
76892,20200831,BOKF,56.14,0.017056
76892,20200930,BOKF,51.51,-0.082472
76892,20201030,BOKF,58.74,0.140361
76892,20201130,BOKF,66.95,0.148621
